What does a person who is considered good known for? Choices: compliments | green thumb | ride horses | contribution to society | wear outrageous clothing
There are lights for safety at what performance? Choices: golf course | building | concert | carnival | plane
What can a lawyer do to be sure spectators anticipate future actions in the correct frame of reference? Choices: present an arguement | state case | produce evidence | charge fee for service | come early
Understanding better is a great goal to have.  If everyone understood each other better, it would help being about what? Choices: increased knowledge | ideas | increase knowledge | schizophrenia | peace
Old people can have difficulty using computer, it can turn a simple task into a lot of what? Choices: glad | program created | pleasure | stress | increased efficiency
Where would you get an electric razor if you do not have one? Choices: k mart | man's suitcase | medicine cabinet | from the electric company | bathroom
She always kept an umbrella handy for the frequent rain, where did she likely live? Choices: seattle | rain forest | beach | store | suitcase
The committee had its first meeting.  John was glad to be a part of it.  This is what he ran for.  Where might the meeting be? Choices: church | city hall | school | boardroom | office building
The peanuts were for sale in during the 4th inning, where were they being sold? Choices: ballpark | carnival | bought at grocery store | jar | container
Where do people perter to have linoleum on the ground? Choices: mobile home | house | kitchen floor | shed | furniture
Sometimes when people think some wrongdoing has ocurred in government, how do they react? Choices: talk to each other | cook food | demand justice | learn from each other | share food
What does killing people not usually lead to? Choices: joy | vengeance | going to jail | anguish | happiness
What will likely happen to one's body if the only eat hamburgers? Choices: get full | make money | hungry | choking | getting fat
The salesman was a weasel, this should've probably been expected at a what? Choices: used car lot | viking ship | chicken coop | backyards | rabbit warren
Bob walks up to the second floor to his bedroom, where is he? Choices: house | office building | hotel | school | hotel
The inspector labeled the vessel water-tight on the dock, where was it's next destination? Choices: sky | human body | streets | ocean | port
what other species have blood other than humans? Choices: vampires | person | soccer game | capillaries | animals
After a person celebrates an occasion for hours on end, what might the person experience? Choices: hangovers | being happy | drinking | becoming tired | nirvana
Where do you keep a piano? Choices: concert hall | church | restaurant | drawing room | music room
The artists created an elaborate wood carving for the location, it was a spiritual experience for him working at a where? Choices: synagogue | carpet | street | tree | lumberyard
He set up his cart all over the city, but the hot dogs always sold best where people were active like at the what? Choices: stadium | hockey game | disneyland | sporting event | park
Where do humans go in space? Choices: anywhere on earth | ufos | strip club | international space station | school
What state is Pat Roberts the senator of? Choices: demopublican | new york | nebraska | kansas | colorado
The people changed their plans after watching the morning news.  What were they going to do? Choices: drink coffee | go hiking | group objects | make babies | pay bills
Where would you find pencils and young people? Choices: classroom | store | backpack | school | bowling alley
Where would you go if you need a hardware store? Choices: washington | sears | small town | oregon | canada
What do people do when they feel a lot of excitement? Choices: eat | go somewhere | dance | express information | play hockey
what must a dog do daily? Choices: drink water | shake hands | guard house | mate | stay in place
People came far and wide for what the chef could do on the grill, if you asked most patrons they'd say it was their favorite what? Choices: cinema hall | restaurant | backyard | hardware store | back yard
Where do people sometimes use an eraser? Choices: rain forest | office supply store | schools | desk drawer | pencil box
He didn't know that good things can be posion in large doses.  He thought that he was just eating an essential what? Choices: antidote | consumable | nutrient | vitamin | medicine
After getting wet cotton clothing may suffer from what? Choices: shrinkage | shiver | not dry | mildew | getting cold
The rural general store is a staple of the great nation called what? Choices: towns | salt | canada | america | small town
Where could you find a jellyfish that does not exist? Choices: cartoon | japanese restaurant | underwater | moon | red sea
When washing clothes what do you get when the cycle is complete and thus need the second tumbling machine for? Choices: wet clothes | fold | wear out | get wet | torn
What does someone evaluate in the dressing room? Choices: body | department store | actors and actresses | clothing | clothing store
Sam didn't have to walk far to get lunch.  There was a deli on the ground floor of his what? Choices: town | shopping center | strip mall | office building | new york city
The man felt sorry for the dressed up dog, it was his opinion that clothing was only for a what? Choices: entertaunment | hamper | person | closet | backpack
Where would you put coins after you get home? Choices: junk drawer | desk | jar | purse | water fountain
James  and his friends like to play pretend together.  What is it that they like about playing pretend together? Choices: day dream | have imagination | run | have fun with | good liar
People voted for the outsider because they hoped it would bring what? Choices: welcome change | hate each other | talk to each other | make choice | an applebees
Where do you see signs that give direction while moving fast? Choices: freeway | fork in road | demonstration | jogging | state park
What can you do to keep yourself from feeling like a failure? Choices: lower expectations | hold back | reflection | amount to nothing | illusion
Sam tried to go to sleep, but he couldn't.  He suffered from what? Choices: stay awake | exhausted | being awake | wakefulness | bed
John asked for a tissue holder because he had a cold.  Where might he be? Choices: car | resturant | convenient spot | airplane | dotor's office
The driver forgot his glasses, he was having trouble judging distance of oncoming cars and wouldn't pull out thinking they were all what? Choices: close | closeness | proximity | near | measured in meters
The plate was dirty, where did the woman put it? Choices: garbage | kitchen cupboard | table | flea market | dishwasher
When someones is buying something what are they doing with their wallet? Choices: having to pay for | losing money | possessing more | opening | using money
The mother had to run some errands, she told he son if he did his chores while she was gone it would be what? Choices: get things done | complete tasks | helpful | finished product | gain
The politician promised money, what was he hoping to do? Choices: buy party | increase power | settle everything | control people | buy food
He wanted to write a novel, what did he have to do when he backed the plot into a corner? Choices: ocean | not give up | literate | have paper | move fingers
Where is glue well used? Choices: desk drawer | cabinet | art room | school | closed container
What country is the native home of lemurs? Choices: india | field | belarus | russia | heaven
What is an adult in love likely to do ? Choices: work | marry | settle childrens argument | go into seclusion | drive train
Where would a human need to check how much oxygen he or she has? Choices: space shuttle | underwater | civilisation | spacecraft | graveyard
When all the members drank the poison and died it was because everybody what? Choices: exist | cat | out of mind | believed | happy
What would a person be if he or she did something bad accidentally and then apologized? Choices: unsure | sincere | adequate | first rate | sufficient
The skeleton for this needs to be light so it can fly? Choices: building | aircraft | ship | closet | closet
What might a student do if they really hate school and they'd rather get a job? Choices: wash dishes | drop out of school | do the laundry | enter school | read book
Mandy was naturally entertaining.  She enjoyed making people feel good and hoped that she could bring lasting what to them? Choices: happiness | laughter | fulfillment | like | infection
How do you communicate with a friend when you are apart? Choices: promise to help | offer to help | write letter | keep secret | cover up for
James was from out of town. He lose his keep to his room where? Choices: pocket | at hotel | bus depot | pub | own home
In what would you find gasoline in the water? Choices: gas station | refineries | drinking glass | power mower | boat
Where should you use a well sealed container? Choices: pantry | refrigerator | dog house | kitchens | cargo ship
Where would you find a dentist office along side other such providers? Choices: medical center | metropolitan city | patient | main street | bathroom
How can a bridge be built? Choices: river valley | softly | over water | california | dentist
I was craving Tyson chicken but didnt have any where did i acquire more? Choices: bought at store | found in grocery store | drove around | eaten | chopped
A person can like all sorts of pets but they always prefer their what? Choices: catch cold | eat food | study literature | own animal | word sentence
The children gathered around the camp fire to do what? Choices: play with toys | hear stories | play games | play house. | play ball
Where can I find a steakhouse with a view of canyons? Choices: nebraska | mexico | new york | utah | japan
There was a black ring where James had placed his full coffee cup.  Where might the ring be? Choices: cupboard | table | coffee | trash | desk
The division of the company saw their profits skyrocket, what did their overall margins do? Choices: unity | multiply | get higher | multiplication | putting together
The engineers were testing the automaton, where were they likely doing this? Choices: car assembly plant | do chores | banking | museum | lab
The illusionist had a lot of lying in his magic act, it was all part of his act of what? Choices: deception | betrayal of trust | trickery | more lies | problems
Jim is applying for his first job.  He's really nervous, though, and isn't sure he is ready for what? Choices: employment | sadness | less sleep | stress | rejection
The person responsible for the care of the patient was busy on her cell phone, the patient died because of this person's what? Choices: antipathy | indifferent | recollect | being mean | negligence
He controlled all traffic taking off and landing from the control room, what military facility did he work at? Choices: nuclear plant | recording studio | airbase | shopping mall | building
Where is a good place for a lawn chair? Choices: bedroom | office | porch | kitchen | cubicle
What do athletes need to do after a game? Choices: play sports | need to rest | take steroids | walk fast | bicycle forever
Someone who is facing boredom will often be told to go out and do what? Choices: mind games | have fun | go somewhere | entertain | watch film
What is directly above the floor in a building? Choices: sky | people | wall | roof | ceiling
Debbie buys a ficus on how own, but she doesn't want to keep it in a pot.  Where does she put it? Choices: window | park | hair salon | family room | flower garden
The item didn't sound right because one of it's legs were uneven.  What might the item be? Choices: spinning wheel | grand piano | legroom | hospital bed | office chair
Where do you live if you have a cheap linoleum covering and boxy rooms? Choices: kitchen floor | furniture | house | mobile home | own land
Where would you find only one churchyard? Choices: village | city | england | canada | michigan
If an actor is said to be on the "small screen" where would you see them perform? Choices: opera | cell phone | movies | play | television
If being bored was a problem and you wanted to quickly read the latest news, you could do so by doing what? Choices: surf net | allen key | use television | make patchwork quilt | play chess
what are the kind of transport that is used underwater in the atlantic ocean? Choices: earth | basin | whales | submarines | planet
John took a carboard box and emptied his closet racks into it.  He was using the box to do what? Choices: hold secret | store food | store clothes | store data | hold things
where can you catch a ball? Choices: sporting goods store | shooting range | bowling alley | sporting event | street
James was scared of the old well.  It was there when he bought what? Choices: farm country | arctic | michigan | fairytale | farm yard
The teacher explained that even though everybody is general each of the students was an individual, she wanted each student to feel what? Choices: specific | particular | special | advance forces to city | particular
A  person who is standing in like is likely to do what to pass the time? Choices: fidgeting | get tired | run | tiredness | frustration
Hurting someone else will result in what? Choices: broken bones | legal problems | public outcry | punishment | hurt feelings
It was hard for them to get news that was local, this is because they lived so what? Choices: distant | remote | fluidly | national | foreign
I have a migraine and am finding information, what is my problem? Choices: increased knowledge | knowing more | questions | headaches | understanding of
The hikers were suffering from fatigue on the steep trail, they decided to stop and what? Choices: sit down | go to bed | sleep | have rest | nap
What dirty method of getting from one place to another in large cities may not allow you to see daylight? Choices: ground | subway | over bridge | street | race track
What is a jury judging? Choices: responsibility | film festival | resentment | go to jail | controversy
You may drink from a cup in what small dwelling that are normally grouped together in one building? Choices: school | apartment | closet | table | restaurant
What is leather used for in a car primarily? Choices: stable | car seats | purses | handbag | department stores
Unlike most metal alloys, pewter is known for its what? Choices: wooden | electrical circuit | build rocket | plastic | softness
The hospital next to the Sears tower is where? Choices: detroit | most cities | military base | every state | ross tower
Why would you want to play cards? Choices: count | to take over the world | dealing | remember | winning
The food simmering in the pan smelled delicious, the aroma filled the entire what? Choices: oven | cabinet | kitchen | movie | bathroom
The hikers were feeling exhaustion, so they sat on a log to what? Choices: read a book | have rest | run out of steam | sit down | go to sleep
What area of town is known for having brick row houses? Choices: baltimore maryland | ghetto | city center | garden | england
You wouldn't want a weasel indoors, where do you want it? Choices: forrest | washington dc | city | out of doors | public office
God didn't kill off everyone in the flood, so what does that suggest he has? Choices: everything | imagination | compassion | strength | heaven
Why is this person getting married? Choices: graduation | fear death | promise to do | gain weight | catch cold
The audience got up at intermission and bought pop corn.  What might they be watching? Choices: movies | school | theatre | event | new york
The trees received lots of water and sunlight, what happened as a result? Choices: stand together | more fruit | produce fruit | grow bigger | branch out
Where can you drive your automobile at the highest legal speed? Choices: racetrack | freeway | fast lane | side of road | intersection
What has happened if you are dancing and you smell bad? Choices: becoming tired | fatigue | sore feet | break up | sweat
Sam has been kissing girls at school.  Unfortunately, he has to stay home for a week. Why might he need to stay home? Choices: disease | arousal | cooties | sweet | punishment
Where do you live if there are a lot of mailboxes in the foyer? Choices: spacious house | mansion | building | apartment | townhouse
This person has lots of friends what do they rank high in? Choices: busy | accomplish goals | get laid | compliments | popularity
Where should you store a fiddle when you're not playing it? Choices: violin case | tennessee | music store | bluegrass | alabama
The peanuts were sealed for freshness, so where were they placed? Choices: jar | peanut shells | carnival | ballpark | bought at grocery store
What would happen to someone when he or she is finished going somewhere? Choices: going back somewhere. | getting there | having to travel | being there | get excited
His friend insisted that he must, but his conscience stopped him as he knew that he what? Choices: unnecessary | optional | will not | need not | should not
A person needs to make a withdrawal, what is he looking for? Choices: buy clothes | bank money | cross street | rob a bank | let himself go
In order to have food to eat, what do people typically do for it? Choices: grow food | purchase food from webvan.com | browse | shop | work for
A person who has been killing people should have what done by the police? Choices: terrible | get arrested | commended | die | going to jail
What kind of explosive device has a fuse or timer? Choices: war | fireworks display | action film set | bomb | construction site
The storm was started due to warm waters, what kinds of places does this happen? Choices: caribbean | arctic | weather report | america | tropical seas
She grabbed the handle very tightly to work out the knots, she began to what? Choices: juggling | brush | carry purse | umbrella | saucepan
If there are a lot of people waiting to order at the fast food restaurant where you decided to have lunch what must you do before you get to order? Choices: grab the food | get full | pouring coffee | getting in line | eath
If you are chewing food, what broader activity would you be participating in? Choices: grinding food | avoiding choking | eating | good digestion | sore mouth
From the groups having fun to the falling pins, you'll hear a lot of noise where? Choices: classroom | state fair | movie theatre | bowling alley | carnival
What might learning about science  lead to? Choices: new ideas | experiments | invent | accidents | atheism
Where in your office would you store a highlight that you don't use often? Choices: office supply store | case | desk drawer | campus book store | lamp
Where would you put a car near your house? Choices: scrap heap | manual | parking garage | repair shop | driveway
Where might a family go on a nice day? Choices: supermarket | park | funeral | the beach | wedding
James stopped standing in the mid and began doing what to the pit? Choices: move away from | laying in | move out | walking out of | move further into
What can a person expect from their significant other after a long time away? Choices: gifts | passionate kisses | own house | comfortable clothes | ipod
What could cause you to stop before running twenty six miles? Choices: sweat | drink water | choke | collapse | breath
The person enjoyed the takeout, but he felt there was too many vegetables and wanted what? Choices: warm coat | more rice | compliments | read book | to eat less cereal.
where do men keep a wallet? Choices: bed | lunch box | pockets | purse | carry credit cards in
Where might groceries go when you take them home and put them in a room that isn't the main cooking room? Choices: trunk | supermarket | shelf | sink | pantry
What is a good container for a potato? Choices: kitchen cabinet | pantry | own kitchen | a flower vase. | clam chowder
To stay on the team he had to pass class, so he and the tutor began to what? Choices: homework | smart | study hard | take test | study last minute
Why does a person move to the suburbs? Choices: make others happy | good lover | acknowledgment | for fun | low crime
There was a test tomorrow, what did the guy need to do? Choices: practice | school grade | study for subject | homework | ignore
If you owned a single heifer, where might you keep her most of the time. Choices: dairy barn | corral | cattle show | milk | countryside
Danny needed a new mouse, his was jumping around  whenever he moved it.   Where might his mouse be? Choices: abandoned houses | corn field | cupboard | cabinet | desktop
The recipe called for much salt to really bring out the flavor, but given his dietary restrictions he added just a what? Choices: too much | little bit | too little | too few | very little
Why would people use airplanes? Choices: sky | military base | aircraft carrier | cloudy sky | war
How can music help someone who is down? Choices: beautifull | express feelings | they cannot heal and feel beautiful | provide comfort | sound good
Nasa floods the immediate area when what takes off? Choices: disneyland | electrical circuit | space shuttle | washing machine | sink
Texas has a very long shoreline, but it isn't the longest of the nearby whats? Choices: gulf states | united states | rivers | southwest | texoma
Because of safety concerns a law was passed, now all cars must have what? Choices: windows | trunks | four wheels | seat belts | diesel engines
In Japanese feudal times leaders would despise and punish people who they believe had no what? Choices: adore | adore | honor | cherish | admire
Billy Bob sat on a bar stool and ordered a steak.  He ordered a steak because despite the style this place didn't serve alcohol.  What sort of place was this? Choices: dining hall | drunker | tavern | kitchen | restaurant
Sweating excessively when you exercise will mean you need to do what? Choices: fatigue | improve health | lazy | drink water | get tired
The president is the highest office where? Choices: zoo | white house | government | country | corporation
What is the opposite of remembering? Choices: answering question | stopping to think | knowing | closing eyes | forgetting
The woman was okay with the bug since it was a predator of aphids, where did the bug live? Choices: garden | carpet | rug | meadow | rock
Accidents involving cars affect who? Choices: hurt people | happen anywhere | happen to people | happen anytime | happen to kids
While mowing the lawn he had to be careful not to hit the landscaping, he didn't want to launch a rock at a passing car while working in the what? Choices: front yard | forest | back yard | suburbia | golf course
Where can someone go and buy cheese? Choices: pizza | bar | fridge | market | refrigerator
What can some day be combined to form? Choices: hackday | morning | twenty four | week | night
What are you buying at the general store when you buy a box full of black and red chips? Choices: old west | nachos | salt | shopping mall | checkers
Where do homeless people go to ty to move around? Choices: suffer from mental disorders | bus depot | suffer from mental disorders | street | bridge
Where would a person keep a personal ficus? Choices: good health | park | own home | lobby | park
A lawyer is taking care of proposals, what are they trying to do? Choices: paperwork | getting work done | results | finishing up | marriage
If a person is on vacation what are they likely to achieve? Choices: feel pleasure | look attractive | interesting experiences | compliments | relaxation
He appreciated the small park and its taste of nature, living in the city just felt so what? Choices: very hard | city | man made | indoors | artificial
If you awake but are not fully ready to be up, what are you likely to do? Choices: stretch | yawn | sneezing | have fun | cough
The person preferred what in life rather than a hectic mess? Choices: celebrated | ownhouse | fulfilled | simplicity | headache
If you put a newspaper on the floor and walk on it what is it taking the place of? Choices: front door | jail | rug | porch | towel
John was good at singing, usually.  But today he couldn't do it.  Why can't John sing? Choices: hoarse voice | change in mood | relaxation | feminine voice | being heard
Where cna you find emergency dental office services? Choices: hospital | michigan | minnesota | dentist | office building
John is walking an aisle full of children's clothes and ahead of him he sees televisions.  What sort of store is he probably shopping at? Choices: drugstore | garage | church | department store | grocery store
If you see a fox in a southern delta state, where are you? Choices: hen house | louisiana | south carolina | wildlife | tennessee
One might procure magazines and other items here. Choices: library | doctor | table | market | electrical circuit
Seeing the desired results of doing housework left her what? Choices: smiley | house clean | getting good grades | feeling satisfied | boredom
What do you normally get out to get yourself a drink? Choices: bucket | backpack | getting drunk | cup | cabinet
If you're committing murder what would happen to your victim? Choices: sad | dying | regret | fear | killing
If you see skyscrapers outside the window of you hotel room, what kind of area are you in? Choices: school | business interviews | resort | michigan | city
Getting only a small taste might leave you what? Choices: new realization | handicap | joy | ownership | wanting more
An American might hike a mountain north to get to what? Choices: canada | switzerland | orlando | austria | surface of earth
What reaction would a fan have if they met their idol? Choices: go crazy | cool air | hot shower | come in many sizes | cool room
She had to comfort friend that day, she gave her a big ole what? Choices: friendly | sympathetic | handshake | cook | hug
If you sale all seven of them you might come across an isle or two, but the one with the treasure is in just a single what? Choices: sea | river | ocean | body of water | auditorium
What device with a lens would be used to see distant stars and planets? Choices: camera | glasses | microscope | kaleidoscope | telescope
Where do I go to pick more candy up when it's all gone? Choices: online | supermarket | store | box | shop
Where are you likely to find a phone bill? Choices: mail slot | congress | restaurant | mail box | envelope
In Texas what is likely to happen after stabbing someone to death? Choices: killing | mess | enlightenment | capital punishment | imprisonment
If someone has a strong feeling of greed and wants to make some quick money what might they try to do? Choices: play poker | dominate world | advance into battle | conquer opponent | make friends
How does god want one another to treat others according to the bible? Choices: call them names | everywhere | care for people | work in life | speak to people
Why would a person be happy about an accident? Choices: found a penny | hurt people | not harmed | harm others | make mistakes
What is likely to happen to a driver with an open sunroof during  rainstorm? Choices: common cold | spinal injuries | splats | getting wet | exhilaration
His hatred drove him, he rose through the ranks and eventually led the soldiers to the end game of doing what? Choices: judge | fight enemy | killing | advance into battle | conquer opponent
Where can you fast forward through advertisements? Choices: subway | television | mail box | mail bags | online videos
You loose water in your body while playing sport because of what? Choices: good health | pain | fatigue | sweating | injuries
How can people acquire things they desire? Choices: riots | wait in line | suffer pain | bank money | believe in god
When you clean clothes what do you need to put in the washer? Choices: soap | take off | sort | read labels | use water
Where can you expect to find items made of fabric that adorn one's body? Choices: sewing room | drawers | tailor shop | clothes store | clothing store
The man had worked hard to see idea become reality, seeing it work had him beaming with what? Choices: celebrate | joy | feeling of accomplishment | sadness | pride
What causes fear in skating? Choices: injuries | increased heart rate | might fall | can't stop | move fast
Where can a human find an animal park among other attractions? Choices: school | new york city | carnival | many places | zoo
The bookshop only sold specialty items, so where should someone go for popular books? Choices: shopping center | department store | student union | mall | school
Where should I have a map that I want to use soon? Choices: posession | suitcase | backpack | rest area | shirt
Where would you put an electric razor to protect it from water? Choices: bathroom | k mart | medicine cabinet | man's suitcase | refrigerator
It was dark and wet and only got worse the deeper they went, but they wanted to find the passageway to where the bats lived in the what? Choices: batman | jungle | maze | cave | airport
Where can you watch information on lizards? Choices: on the back of a cereal box. | costa rica | garden | documentary | captivity
The monkey didn't touch the ground.  He jumped around, laughed, threw things, and had all sorts of fun, but he never left something. What did he never leave? Choices: branches | brazil | playful mood | rain forest | treetops
After stopping being married to a person you no longer love, what emotion may you experience? Choices: depression | grief | relief | anger | wrong
When a company wants to let people know about upcoming deals and offers, what do they do? Choices: branch out | call | own factory | pay employees | mail clients
Where might a bass move closer? Choices: river | freshwater lake | guitar store | music store | jazz band
Joe wasn't prepared to wage war. He had not raised what? Choices: weapons | asserting power | plans | energy | armies
How do people show appreciation after they enjoy a show? Choices: jump | clap | smile | feel happy | watch television
What is someone trying to get by going to bed? Choices: rest | making love | insomnia | gold | pregnancy
Where do nurses work with older people? Choices: park | clinic | doctor's office | nursing home | hospital
Where would bacteria be contained? Choices: finger | ground | septic tank | mouth | petri dish
In order to read a book what must you do to it? Choices: open up | learn to read | choose one | get comfortable | have time
Where might a small dog spend a nice day? Choices: backyard | own home | basket | bed room | dog show
What might understanding better what a subject is lead to? Choices: interest in | understanding | increased knowledge | wisdom | ideas
Though the negotiation was hard, the two sides found a solution that was what? Choices: hexachord | bearable | food | agreeable | easy
The middle of a trip comes after the what? Choices: left right | first | top | conclusion | beginning
Danny was meeting his friend James, but James didn't show up. James was always punctual.  As time wore on and it became clear that his friend wasn't coming, Danny began to do what? Choices: cheer | panic | anger | relaxation | joy
What is likely to happen to someone who hurts someone else without regret? Choices: feel happy | feel remorse | will resent | punishment | bad karma
Where is the most likely place for more than one stadium? Choices: college town | large city | conducting olympic games | greece | rome
James didn't have much respect for Sarah. He spoke to her how? Choices: contumely | disparagement | abhor | quietly | ignoring
Billy was opening a new Deli. He wanted to open it in a place that gets a lot of traffic.  Where might he open it? Choices: new york city | strip mall | shopping center | hamburg | office building
What can children do outside but not in a small room? Choices: tickle | jump rope | play with toys | see exhibits | jump in the sprinkler
Some people believe that eating a heavy meal before going to sleep at night will cause you to what? Choices: eat cake | restlessness | have nightmares | go to sleep | snore
Alaska has the most coast of any in the what? Choices: denmark | houses | united states | california | florida
Bill is in a large marsh in Florida, where is he? Choices: forest | low lands | louisiana | everglades | marsh
What is someone not legal to buy alcohol? Choices: underage | banned | adult | rules | black market
Where would you put a ficus if you want to protect it from the rain? Choices: arboretum | ground | apartment | california | home
The vet was concerned about all of the blood he saw, where was the blood coming from? Choices: person | animals | hospital | battlefield | soccer game
What happens when someone is driving their car for a long time? Choices: wheels turning | lack of fuel | tire wear | low on gas | transportation
where can someone get a new chess set? Choices: kitchen | toy store | michigan | cupboard | dorm
What do children often do to express happiness? Choices: sing | play games | start fighting | fiddle | spread
The helm is the steering control for what which pulls shipping barges through bodies of water? Choices: sailing vessel | tugboat | motorboat | ship | ferry
I need to pick up a balloon after getting some snacks and a cake, where can I get all these things at once? Choices: fair | child's hand | sky | birthday party | grocery store
If a person was getting drunk the previous night and woke up the next morning, what might they experience? Choices: death | sleep | pass out | forgetfulness | slurred speech
What is a negative external consequence for someone who takes part in a killing? Choices: dies | being imprisoned | blood | bloody mess | feeling of guilt
What are canadian players known for? Choices: sporting event | puck hitting | hockey game | soccer game | stadium
The snake was cold, what did it seek? Choices: warm place | wooded area | blanket | sleeping bag | tropical forest
Usually people that sneeze will also do what? Choices: close eyes | park | bless you | cough | yawn
They play violin, but can't learn others' musical pieces, what couldn't they do? Choices: calluses | take notes | read music | making music | make noise
A person was finishing a test and looking frantically at the clock, what did they have to do? Choices: sun himself | express love | cross street | relax | race against time
If you get in a fight after getting drunk where are you likely to end up? Choices: bar | jail | raise hell | liquor store | gutter
Upon discovering the truth unexpectedly, what did it do to the scientist? Choices: denial | wars | relief | understanding | startled
If people have no contact with others they will experience what emotion? Choices: feel lonely | togetherness | feed themselves | compete with each other | talk to each other
John kept standing up.  He was afraid that if he were sitting down he might do something. What might he be afraid of? Choices: fall asleep | being supported on chair | comfort | clowns | flatulence
The person was bored of life, what was he up to do? Choices: all kinds of things | sunny days | drink water | own house | suicide
She wanted to learn to needlepoint, what was he goal competency? Choices: collection of folk art | sewing | livingroom | paint | frame
If you're a construction foreman and your job is to supervise others, what would your eyes been doing all day? Choices: fill with tears | see work | burning | glass over | dry out
How might a person go somewhere? Choices: stumbling down | die | might fly | might drive car | get somewhere
A super ball is a popular what that children enjoy? Choices: toy | park | earball | play with | bounces
The teacher was trying to describe what an island was to the young children, she explained it was a piece of land surrounded by what? Choices: hawaii | body of water | niagra falls | mississippi river | pacific ocean
The toddler thought it would be fun to try eating breakfast in bed, what resulted? Choices: contentment | indigestion | vomiting | mess | catastrophe
Billy wants to learn how to socialize, but he doesn't know where to start.  He calls his best friend and asks for what? Choices: have friends | meet new people | entertainment | input | friendship
Where are you likely to find personal books? Choices: classroom | library | shelf | cabinet | desktop
When you got on the sleighing ride you were only headed one way, and that way was what? Choices: going down hill | confusion | death | straight away | kissing
Where would you go to buy a ball or bat? Choices: sporting event | street | sporting goods store | hole | mall
Going to bed would help someone to do what? Choices: relax | dreaming of | falling asleep | rest | making love
The couple was looking to adopt, what were they looking at profiles of? Choices: abandon | give away | biological child | homeless | orphan
Two people were grooming each other in anticipation of a party.  Why might they be grooming? Choices: looking pretty | positive | late | get | unclean
He couldn't take the match straight to the log and hope to get warm, he first crumpled up some what? Choices: light fire | start fire | competition | branches | burn paper
Where should I not put these boxes if my house is likely to flood? Choices: garage | cellar | basement | kitchen | attic
If you're becoming inebriated and start a fight what would the authorities do? Choices: drunkenness | arrest | fall down | regret | vomit
Where is known for a multitude of wedding chapels? Choices: town | texas | city | church building | nevada
The kids were living big in the big city, the went to a nightclub on the lower east side of where? Choices: drink and dance | building | toronto | manhattan | downtown area
What is a likely result of returning to work? Choices: earn money | depression | work overload | stress | sobering
Where do you go to a bar? Choices: restaurant | michigan | public house | hospital | airport
Where would a person go if he or she wants to get a good view? Choices: hill | building | family | water cooler | space shuttle
What does a human need to do before a program will exist? Choices: think logically | write code | compile | get frustrated | learn programming
What expression should you make if you're trying to make friends? Choices: nice | smile | hand shake | meet new people | meet people
The animals were acting rabid at the sight of a bucket, why? Choices: fight each other | need to eat | feared the bucket | feel pain | live lives
If proof is found of someone killing people they will likely receive a long what? Choices: going to jail | jailed | punishment | feelings of guilt | prison sentence
The toothbrush was given to the man for free, where did the man get it? Choices: dentist office | bedroom | supermarket | drug store | grocery store
His addiction to drugs had affected many aspects of his life, his relationships had suffered the most what? Choices: damage | cause accidents | cause illness | pain | lower i.q
What is a person likely to lock at night? Choices: own | gate | entrance | front door | controlling whether door opened
As the day ended he eyed the door from his desk, work was soon over and he could leave the what? Choices: conference room | theater | apartment | office | neighbor's house
Where in a metropolitan area would you likely find a dance club? Choices: downtown area | city hall | toun | united states | downtown district
A woman was running around town doing her errands, what was she gathering? Choices: help people | get dress | helpful | gain | supplies
Where would you put a plate after washing it? Choices: flea market | kitchen cupboard | dishwasher | restaurant | outside
Where is a good place to plant an apple tree you just bought? Choices: pennsylvania | across the street | front yard | countryside | park
Where must a jellyfish live? Choices: store | see | japanese restaurant | hawaii | salt water
What would a person do the day before they were supposed to perform? Choices: accident | attend drama classes | prepare | become actor | accomplish
The pizza crust was very broad and large in circumference, but it was crispy and what? Choices: skinny | slender | broadtail | slim | thin
If you're lighting a candle to see what are you in? Choices: dimly lit room | synagogue | sunlight | birthday cake | bedroom
Where could you get something that is made out of wool but cannot be worn? Choices: clothing store | sweater | fabric store | jewelry | clothing factory
When a person brings up marital issues while chatting with friends, what is the general feeling? Choices: misunderstanding | mediation | discomfort | agreement | learning about
What small area is likely to have a boat? Choices: lake | water | football ground | harbor | ocean
Which location has spots where people can take their kids to play on playgrounds? Choices: conference | town | apartment | wedding | theater
The bedroom is pretty much the only room, that's the common layout where? Choices: dwelling | apartment | bed and breakfast | at hotel | loft
When hearing music while drinking alcohol, what are people likely to do? Choices: become inebriated | socialize | eating | sleep at night | dance
His bare arms were flexing as he carried the wood inside, what was the status of his grasp? Choices: covered | empity | bareword | full | ample
Where would be an unusual place for a harmonica? Choices: country band | blues band | pocket | music store | rock band
The man spent the weekend with his girlfriend. What is he likely to have done? Choices: accomplish goals | get laid | popularity | headache | successful
What is the goal of someone planning to kill? Choices: take life | or dies | feel remorse | shoot | murder
What could result in winning? Choices: compete | fun | celebrate | bragging | cash in
Talking and writing are forms of what? Choices: listening to | communication | telling a story | revelation | conversation
Unlike young people, older people can do what? Choices: talk to each other | become hysterical | chat with each other | take trips | grow shorter
The teacher was explaining how important it is to learn all you can, she said it can get you anywhere and is very what? Choices: intelligent | have more knowledge | increase knowledge | factual | empowering
John was cleaning up and found pics from his trip to California in something old.  What did he probablt find them in? Choices: suitcase | television | attic | fridge | newspaper
Where are mice usually found in  house? Choices: on the couch | disneyland | garage | kitchen | cupboard
Where must you go for a blood transfusion? Choices: gurney | person | hospital | artery | vein
